,date,title,link,content
159,2021年9月15日,第27回日ASEAN経済大臣会合が開催されました,https://www.meti.go.jp//press/2021/09/20210915003/20210915003.html,"[' 2021年9月15日  対外経済 9月15日、一連のASEAN関連経済大臣会合のうち、「第27回日ASEAN経済大臣会合」開催され、梶山経済産業大臣が出席しました。日本から提案した「日ASEANイノベーティブ＆サステナブル成長プライオリティ」が、ASEAN加盟国から歓迎されました。 9月15日（水曜日）、ASEAN事務局及びASEAN加盟国との間で第27回日ASEAN経済大臣会合（テレビ会議形式）が開催され、日本からは、梶山経済産業大臣が出席しました。今回の会合では、COVID-19感染拡大を受け、昨年7月の日ASEAN経済大臣特別会合において発出された「日ASEAN経済強靱化アクションプラン」の実行状況を共有しました。また、ポストコロナの経済成長に向け、日ASEAN双方が優先的に取り組むべき事項として、「日ASEANイノベーティブ＆サステナブル成長プライオリティ」（以下、プライオリティ）を日本から提案し、他の出席者から歓迎されました。\xa0プライオリティには、以下の4つが盛り込まれています。 日ASEAN経済強靱化アクションプランの着実な実行「産業」、「都市部」、「地方部」の3分野のイノベーション＆サステナビリティに 焦点を当てる重点分野の特定3分野を踏まえた日ASEAN経済強靭化アクションプランの拡充昨年の同会合で立ち上げたイノベーティブ＆サステナブル成長対話（DISG）を 基点とした日ASEANのさらなる官民連携の促進 \xa0  関連資料 「日ASEANイノベーティブ＆サステナブル成長プライオリティ」の関連資料（PDF形式：1,847KB）日ASEAN経済大臣会合共同メディア声明（原文）（PDF形式：405KB）日ASEAN経済大臣会合共同メディア声明（仮訳）（PDF形式：257KB）']"
160,2021年9月13日,ASEAN関連経済大臣会合が開催されました,https://www.meti.go.jp//press/2021/09/20210913005/20210913005.html,[' 2021年9月13日  対外経済 9月13日、一連のASEAN関連経済大臣会合のうち、「日メコン経済大臣会合」、「ASEAN+3（日中韓）経済大臣会合」が開催され、梶山経済産業大臣が出席しました。 1．日メコン経済大臣会合 \xa09月13日（月曜日）、一連のASEAN関連経済大臣会合の1つとして第13回日メコン経済大臣会合（テレビ会議形式）が開催されました。この会合においては、日本とメコン諸国の代表者が出席し、梶山弘志経済産業大臣及びラオスのカムペーン・サイソムペーン商工業大臣が共同議長を務めました。本会合では、「メコン産業開発ビジョン2.0」の実現に向けて昨年策定したワークプログラムの概ね順調な進捗が確認されました。各国の事情を踏まえた現実的なアジア・エネルギー・トランジションなど、強靱かつ持続可能な経済の構築に向けて、今後更に日メコン協力の取組を進めていくことの重要性が認識されました。ミャンマー情勢に関して、梶山大臣から、拘束された関係者の解放、民主的な政治体制への早期回復などを強く求めている旨伝達しました。また、ASEANリーダーズ・ミーティングでの「5つのコンセンサス」を暴力停止や対話の開始に向けた第一歩ととらえており、ASEAN特使の早期受け入れ、全ての当事者との対話の開始を実現するよう、強く働きかけました。  （参考）日メコン協力について 2．ASEAN+3（日中韓）経済大臣会合 同日、第24回ASEAN+3経済大臣会合（テレビ会議形式）が開催され、ASEAN事務局及びASEAN加盟国、中国、韓国の閣僚等とともに、日本からは、梶山経済産業大臣が出席しました。今回の会合では、COVID-19感染拡大による経済的影響、多角的貿易体制の維持、サプライチェーン強靱化、デジタルトランスフォーメーション等の地域共通の課題への対処に関して意見交換が行われました。昨年承認された「COVID-19感染拡大による経済的影響の緩和に関するASEAN+3アクションプラン」を引き続き実行することの重要性を確認するとともに、共同メディア声明が発出されました。  関連資料 ASEAN+3（日中韓）経済大臣会合共同メディア声明（英文）（PDF形式：334KB）ASEAN+3（日中韓）経済大臣会合共同メディア声明（和文）（PDF形式：334KB）']
161,2021年9月9日,長坂副大臣がスチュワート英国輸出担当大臣とTV会談を行いました。,https://www.meti.go.jp//press/2021/09/20210909001/20210909001.html,[' 2021年9月9日  対外経済 9月8日（水曜日）、長坂副大臣がスチュワート英国輸出担当大臣とTV会談を行いました。             会談では、英国のEU離脱後の両国のビジネス連携の促進、G7貿易大臣会合における連携、エネルギー・気候変動分野での協力、2025年大阪・関西万博への協力等について意見交換するとともに、両国の経済関係を一層深化させていくことを確認しました。 \xa0 ']
162,2021年9月8日,第2回サプライチェーン強靭化フォーラムを開催します,https://www.meti.go.jp//press/2021/09/20210908001/20210908001.html,[' 2021年9月8日  対外経済 9月17日（金曜日）、サプライチェーン強靱化をテーマとして、日豪印ASEANの産官学から有識者をお招きし、一般公開にて、第2回サプライチェーン強靱化（SCR）フォーラムをオンラインで開催します。 経済産業省は独立行政法人日本貿易振興機構（JETRO）と協力し、2021年9月17日に、第2回サプライチェーン強靱化（SCR）フォーラムをオンラインで開催します（※）。第2回の今回は、「デジタルトランスフォーメーションはサプライチェーンに何をもたらすか」をテーマとして、日豪印ASEANの産官学から有識者をお招きし、一般公開にてディスカッションを行います。 JETROプレスリリースHPリンク デジタルトランスフォーメーション（DX）によって、グローバルサプライチェーンのあり方やサプライチェーンマネジメントは今後大きく変化する可能性があります。デジタル技術はサプライチェーンを可視化して、その評価分析や最適化を可能にするとともに、物理的距離を超えた企業間の繋がりやネットワーク形成を容易にするポテンシャルを秘めています。 本フォーラムでは、こうしたサプライチェーンとデジタル技術について日豪印ASEAN等の産官学からの取組や研究の紹介を通じてサプライチェーンマネジメントの最先端と今後の見通しについて認識を深めるとともに、インド太平洋地域におけるサーキュラーエコノミーなど持続可能で包摂的な発展についても議論するセッションを設けています。 これらのセッションを通じ、デジタル技術によるサプライチェーンの可視化・強靭化や、日豪印ASEANの地域大でのサプライチェーン形成、持続可能な発展のための地域間協力の可能性と将来ビジョンの共有の場になることを目指します。 ※第1回は2021年3月11日、12日の2日間にわたり、日豪印ASEANの産官学関係者の間で非公開にて開催されました。開催報告につきましては、次のリンク先をご参照ください。概要日時： 3月11日(木曜日)13時-17時（日本時間）開催方法：オンライン会議主催者： JETRO参加者： 日・豪・印・ASEANの政府関係者、学識者、企業等議事次第：JETROプレスリリースHPに掲載 関連リンク JETROの第2回サプライチェーン強靭化フォーラムプレスリリースHP経済産業省の第1回サプライチェーン強靭化フォーラムプレスリリースHP']
163,2021年9月6日,江島経済産業副大臣がトルクメニスタンに出張しました,https://www.meti.go.jp//press/2021/09/20210906003/20210906003.html,[' 2021年9月6日  対外経済 江島経済産業副大臣は、8月31日（火曜日）から9月4日（土曜日）までトルクメニスタンを訪問し、日本企業が建設したガス火力発電所の開所式に出席して祝辞を述べました。また、ベルディムハメドフ大統領・ベルディムハメドフ副首相と会談し、今後の両国間の経済協力関係の強化に向け意見交換を行いました。トルクメニスタンは豊富な天然ガス資源を有し、多数の日本企業がガス由来のプラントを手がけています。今回の訪問では、トルクメニスタン及び周辺国に対し日本の技術・経験の質の高さを印象付けるとともに、ハイレベルでの意見交換を通じて両国の経済関係を深化させました。 1．チャルジェウ・ガス火力発電所開所式への出席 江島経済産業副大臣は、日本企業も建設に参画したガス火力発電所の開所式に日本政府を代表して出席し、両国の経済関係の強化について祝辞を述べました。 本案件は、2015年に安倍総理大臣（当時）が日本の総理大臣として初めてトルクメニスタンを訪問した際に、日本とトルクメニスタンとの経済関係の強化の象徴的な案件として、両国首脳立ち会いの下で、日本企業とトルクメニスタン国エネルギー省との間で本案件の契約が締結されました。その後、JBIC融資やNEXI付保などのオールジャパンの体制で建設工事が進められ、本年9月に完工を向かえました。この開所式は新型コロナウイルスの感染拡大の状況等も踏まえ、ソーシャル・ディスタンスの徹底などの防疫対策を講じた上で開催されました。 2．ベルディムハメドフ大統領への表敬訪問やトルクメニスタン政府要人との会談 江島経済産業副大臣は、ベルディムハメドフ大統領への表敬訪問のほか、トルクメニスタン政府要人との会談を行いました。これらの会談では、これまでの両国の経済協力を確認するとともに、今後の両国間の更なる経済関係の強化に向けた意見交換を行いました。']
164,2021年9月6日,宗清経済産業大臣政務官がスキンナリ・フィンランド共和国開発協力・外国貿易大臣と会談を行いました,https://www.meti.go.jp//press/2021/09/20210906001/20210906001.html,[' 2021年9月6日  対外経済 9月3日（金曜日）、宗清政務官がスキンナリ・フィンランド共和国開発協力・外国貿易大臣と会談を行いました。  会談では、両国のビジネス連携の促進、デジタル分野での協力等について意見交換するとともに、両国の経済関係を一層深化させていくことを確認しました。また、2025年大阪・関西万博へのフィンランドからの早期の参加表明を依頼しました。                                                                    ']
165,2021年9月3日,東方経済フォーラムの開催において梶山経済産業大臣兼ロシア経済分野協力担当大臣はシュリギノフ・ロシアエネルギー大臣とTV会談を行い、共同声明に署名をしました,https://www.meti.go.jp//press/2021/09/20210903002/20210903002.html,[' 2021年9月3日  対外経済 9月2日（木曜日）から4日（土曜日）の日程で、ロシアのウラジオストクで開催されている東方経済フォーラムに関連し、梶山経済産業大臣兼ロシア経済分野協力担当大臣は、シュリギノフ・ロシアエネルギー大臣とTV会談を行い、持続可能なエネルギー協力に関する共同声明に署名をした他、「日露ビジネスセッション」においてビデオメッセージにて挨拶を行いました。 1．シュリギノフ・ロシアエネルギー大臣とのTV会談及び共同声明署名式（9月2日）  9月2日（木曜日）に、シュリギノフ・ロシアエネルギー大臣とTV会議を行いました。 会談では、炭化水素、省エネ・新エネ、原子力の既存の協力分野に加えて、2050年カーボンニュートラルに向けたゼロエミッション燃料として期待が高まっている水素、アンモニア、CCUS/カーボンリサイクルに関する協力を新たに進めていくことで合意しました。会談後、「持続可能なエネルギー分野での協力に関する日露共同声明」に署名をしました。 さらに、具体的な日露企業間協力を促進することを念頭に、経済産業省と露ノヴァテク社との間で、「水素・アンモニア・CCS・CCU/カーボンリサイクルに関する協力合意（MOC）」を署名しました。これに加えて、今後、他のロシア石油ガス大手企業との合意も実施予定です。 これらの協力合意を通じて、日露エネルギー協力がさらに加速することが期待されます。 2．「日露ビジネスセッション」でビデオメッセージにて挨拶（9月3日） 9月3日（金曜日）に、東方経済フォーラムの枠内において開催された、一般社団法人ロシアNIS貿易会（ROTOBO）、露日ビジネスカウンシル、実業ロシアの主催による「日露ビジネスセッション」に、日本政府代表として、梶山経済産業大臣兼ロシア経済分野協力担当大臣がビデオメッセージで挨拶を行いました。梶山大臣からは、ロシア極東地域におけるエネルギー、医療、農業分野等での日露協力の具体的取組を進めていく旨の発言を行いました。また、ロシア政府代表として、レシェトニコフ経済発展大臣兼対日貿易経済協力担当大統領特別代表及びドヴラトフVEB.RU副会長から挨拶があった他、日露双方のビジネス代表からも活発な発言がありました。  【日本会場】【ロシア会場】 関連資料 持続可能なエネルギー協力に関する共同声明 （英文）（PDF形式：172KB）持続可能なエネルギー協力に関する共同声明 （仮訳）（PDF形式：205KB）']
166,2021年8月31日,梶山経済産業大臣がケリー米国気候問題担当大統領特使と会談しました,https://www.meti.go.jp//press/2021/08/20210831004/20210831004.html,[' 2021年8月31日  対外経済 本日、梶山経済産業大臣は、ケリー米国気候問題担当大統領特使と会談し、気候変動における日米協力について意見交換をしました。 会談概要 8月31日（火曜日）、梶山経済産業大臣は、ケリー米国気候問題担当大統領特使と対面にて会談しました。 会談では、世界全体の温室効果ガス排出削減に向けて、今後の日米間のさらなる協力について意見交換を行いました。  関連リンク 梶山経済産業大臣はケリー米国気候問題担当大統領特使と電話会談を行いました']
167,2021年8月30日,「相殺関税措置の活用に向けた提言」 を取りまとめました,https://www.meti.go.jp//press/2021/08/20210830002/20210830002.html,"[' 2021年8月30日  対外経済 産業構造審議会 特殊貿易措置小委員会は、日本におけるCVD措置の活用に向けた課題と対応の方向性について議論し、提言を取りまとめました。提言を踏まえ、経済産業省は、各国の調査当局との意見交換等を通じて補助金に関する情報を収集し、国内企業に積極的に情報提供するとともに、申請に関する相談受付体制を整備していきます。また、CVD措置の活用に向けた情報発信を強化すべく、まずは9月2日にオンラインで「令和3年度貿易救済セミナー」を開催します。 1．背景・趣旨 補助金相殺関税（Countervailing Duty, CVD）措置は、他国政府の補助金を受けた輸入品が国内産業に損害を与えている場合、当該輸入品に対して補助金相当額を相殺する関税を課すことができるWTO協定上認められた措置です。昨今、グローバルサプライチェーンの進展に伴い貿易構造が複雑化する中で、大規模な産業補助金など市場歪曲的な措置への対抗策として、CVD措置の発動件数が世界的に増加しています。 日本におけるCVD措置の活用の可能性について検討していくため、経済産業省では、本年2月から有識者へのヒアリングを実施し、CVD措置の活用に向けた課題を整理してきました。ヒアリングの結果を踏まえ、産業構造審議会 通商・貿易分科会 特殊貿易措置小委員会において、日本におけるCVD措置の活用に向けた課題と対応の方向性について議論し、提言として取りまとめました。 （参考）産業構造審議会 通商・貿易分科会 特殊貿易措置小委員会 2．提言の内容 提言では、国内産業がCVD措置の申請をするために必要な他国の補助金の情報の入手が困難であるといった課題について、各国の貿易救済調査当局間で補助金に関する情報等を共有する仕組みを構築し、収集した情報を経済産業省から産業界に積極的に情報提供するとともに、個別案件の事前の相談についても相談の初期の段階からきめ細かく対応していくことが重要といった指摘がなされました。また、CVD措置に対する日本企業の認知度不足を解消するため、CVD措置の周知に向けた企業への広報活動の必要性が指摘されました。 3．今後の予定 提言を踏まえ、経済産業省では、今秋にも主要国の調査当局との会合を開催し、各国の調査実務や補助金に関する情報等について情報共有を図るとともに、CVD措置の申請を検討する日本企業の個別相談にきめ細かく対応するための相談受付体制を整備していきます。また、CVD措置の活用に向けた情報発信を強化すべく、まずは9月2日にオンラインで「令和3年度貿易救済セミナー」を開催します。 （参考）令和3年度貿易救済セミナー 関連資料 （資料1）提言の概要（PDF形式：1,386KB）（資料2）新たな貿易問題に対応するための相殺関税措置の活用に向けた課題と対応の方向性（産業構造審議会 通商・貿易分科会 特殊貿易措置小委員会 提言）（PDF形式：2,735KB）']"
168,2021年8月19日,「デジタル経済下における国際課税研究会」の中間報告書を取りまとめました,https://www.meti.go.jp//press/2021/08/20210819002/20210819002.html,[' 2021年8月19日  対外経済 本年3月から計6回開催した「デジタル経済下における国際課税研究会」での議論の成果として、中間報告書を取りまとめました。 1．開催経緯等 経済のデジタル化が加速する中、我が国が海外への投資活動と投資収益を基盤とする「投資立国」として持続的に成長を続けるため、OECDを中心とした国際的な議論を踏まえつつ、内外市場における日本企業と外国企業との公平な競争環境を整備し、日本企業の競争力強化及び経済活性化に資する公正な国際課税の在り方を検討することが重要です。 こうした問題意識の下、「デジタル経済下における国際課税研究会」を開催し、議論を進めてまいりました。 2．中間報告書 「デジタル経済下における国際課税研究会」での議論を踏まえ、中間報告書の取りまとめを行いました。 「デジタル経済下における国際課税研究会」ページ にて公表しますので御確認ください。 3．関連リンク 「デジタル経済下における国際課税研究会」 「デジタル経済下における国際課税研究会」を設置します（3月1日付ニュースリリース）']
169,2021年8月19日,中国による日本製ステンレス製品に対するアンチ・ダンピング措置についてWTOパネル設置要請を行いました,https://www.meti.go.jp//press/2021/08/20210819001/20210819001.html,[' 2021年8月19日同時発表：外務省  対外経済 本日、我が国は、世界貿易機関（WTO）に対し、中国が2019年（令和元年）7月から実施しているステンレス製品に対するアンチ・ダンピング措置について、WTO紛争処理小委員会（パネル）設置要請を行いました。 本日、我が国は、世界貿易機関（WTO）に対し、中国によるステンレス製品に対するアンチ・ダンピング措置について、パネル（第1審）設置要請を行いました。 中国は、2019年（令和元年）7月、日本、韓国、インドネシア及びEUから輸入されるステンレス製品のダンピングによって中国の国内産業が損害を受けているとし、アンチ・ダンピング（AD）税（以下、「本AD措置」。）の賦課を開始しました（5年間予定）。 我が国は、本AD措置は、中国の調査当局の認定や調査手続に瑕疵があり、関税及び貿易に関する一般協定（GATT）及びアンチ・ダンピング協定（1994年の関税及び貿易に関する一般協定第6条の実施に関する協定）に違反する可能性があると考えています。 我が国としては、本件がWTOのルールに従って適切に解決されるよう、今後の手続を進めていく予定です。 （参考1）WTO協定に基づくパネル設置要請 政府間の協議によって問題解決に至らない場合、パネル（第1審）という準司法的な第三者機関が、WTO加盟国の要請により、問題となっている措置のWTO協定整合性について審理・判断し、違反が認められる場合にはその是正を勧告します。パネルに不服のある当事国は、上級委員会（第2審）に上訴することができます。WTO協定は、問題となっている措置についてパネルに付託するのに先立ち、当事者国で協議を行うよう義務付けていますが、二国間協議要請から60日を経過しても紛争が解決されない場合、申立国は、紛争解決機関（DSB）にパネル設置を要請することができます。我が国は、本AD措置について、本年6月11日にWTO協定に基づく日中二国間協議を要請し、7月19日、二国間協議を実施しましたが、紛争の解決に至りませんでした。 （参考2）ステンレス製品とは（対象製品） 本AD措置では、ステンレス鋼鋼片（スラブ）、ステンレス鋼熱間圧延鋼板（カットシート及び厚板）及びステンレス鋼熱間圧延コイルが対象製品となっています。ステンレス鋼鋼片は、精錬された溶鋼を鋳造して得られる半製品です。ステンレス鋼熱間圧延鋼板は、船舶・橋梁など建材部材や産業用機械に利用されています。ステンレス鋼熱間圧延コイルは、自動車部品、家庭用電化製品用冷延鋼帯の原材料等に利用されています。 （参考3）アンチ・ダンピング措置とは ある商品の輸出向け販売価格が国内向け販売価格よりも安く、その輸出によって輸入国内における競合する産業が損害を被っていることが正式な調査により明らかになった場合に、その商品に対して国内向け販売価格と輸出向け販売価格の差を上限とする関税を賦課することをいいます。 （参考4）本件対象製品の対中国輸出額について 我が国から中国へのステンレス製品の輸出額は、年間約700億円、うち対象製品の輸出額は約92億円です（いずれも2019年）。 （参考5）本件に係る過去のニュースリリース 中国による日本製ステンレス製品に対するアンチ・ダンピング措置についてWTO協定に基づく協議を要請しました（2021年6月11日掲載）']
170,2021年8月11日,タイ工業省、デジタル経済・社会省との間でThailand 4.0実現に貢献する「LIPE（リペ）」の推進に向けた協力覚書に署名しました,https://www.meti.go.jp//press/2021/08/20210811003/20210811003.html,[' 2021年8月11日同時発表：外務省  対外経済 本年8月11日に開催された第5回日タイ・ハイレベル合同委員会において、経済産業省は、タイ工業省及びデジタル経済・社会省との間で、Thailand 4.0実現に貢献する「LIPE」の推進に向けた協力に関する覚書に署名しました。また、同委員会では、国立研究開発法人新エネルギー・産業技術総合開発機構（NEDO）とタイ国立科学技術開発庁（NSTDA）の間で、BCG分野における技術研究開発の協力に関する覚書も結ばれました。 1．「LIPE」の推進に向けた協力覚書（MOC） 第5回日タイ・ハイレベル合同委員会（共同議長：茂木外務大臣、ドーン副首相兼外務大臣）において、長坂経済産業副大臣とティーラユット工業省政務官の立会いのもと、松尾通商政策局長・飯田貿易経済協力局長が、タイ工業省産業振興局、デジタル経済・社会省デジタル経済振興庁との間で、Thailand 4.0の実現に貢献する「LIPE」の推進に向けて必要な協力を確認する覚書を締結しました。 「LIPE（Lean IoT Plant management & Execution）」とは、主にタイの中小製造業を対象に、日本製造業の強みであるリーンな（無駄のない）方法でIoT技術を活用し、効率的に生産性を高めることができる人材を育成する事業です。これにより、中小企業も含めたタイの製造業全体の競争力向上を促進し、Thailand4.0の実現に貢献することを目指します。 2．BCG分野における技術研究開発の協力覚書（MOU） また、同委員会では、長坂副大臣とアネーク高等教育・科学研究・イノベーション大臣の立会いのもと、国立研究開発法人新エネルギー・産業技術総合開発機構（NEDO）とタイ国立科学技術開発庁（NSTDA）との間で、バイオ、サーキュラー、グリーン(BCG）分野における技術研究開発の協力に関する覚書も締結されました。この覚書は、高等教育・科学研究・イノベーション省から経済産業省への協力要請を受けて、日本のグリーン成長戦略とタイのBCG経済モデルの更なる連携を見据えて締結に至ったものです。  ※左から飯田貿易経済協力局長、松尾通商政策局長、ナッタポン・タイ工業省産業振興局長、ナッタポン・デジタル経済・社会省デジタル経済振興庁長官 ']
171,2021年8月10日,大韓民国及び中華人民共和国産水酸化カリウムに対する不当廉売関税の課税期間の延長を決定しました,https://www.meti.go.jp//press/2021/08/20210810002/20210810002.html,[' 2021年8月10日  対外経済 本日、大韓民国（以下「韓国」という。）及び中華人民共和国（香港地域及びマカオ地域を除く。）（以下「中国」という。）を原産地とする水酸化カリウムに対する不当廉売関税の課税期間を延長する政令（水酸化カリウムに対して課する不当廉売関税に関する政令の一部を改正する政令）が閣議決定されました。今後、本年8月13日に政令が公布され、令和8年8月12日まで課税期間が延長されることとなります。 1．これまでの経緯 韓国及び中国産水酸化カリウムについては、平成28年8月9日から令和3年8月8日までを課税期間として、不当廉売関税（税率は韓国49.5%、中国73.7%）が賦課されています。 令和2年7月、カリ電解工業会より、韓国及び中国産水酸化カリウムに対する不当廉売関税の課税期間の延長申請があり、令和2年8月に調査を開始しました。 本年8月2日、関税・外国為替等審議会関税分科会特殊関税部会において、上記調査の結果を踏まえ、韓国及び中国産水酸化カリウムに対する不当廉売関税の課税期間を5年間延長することが適当である旨の答申が提出されました。 （参照）関税・外国為替等審議会 関税分科会 特殊関税部会資料及び答申書 2．政令の概要 この政令は、平成28年8月9日から令和3年8月8日まで（注）を課税期間として不当廉売関税を課している韓国及び中国産水酸化カリウムについて、課税期間延長申請の提出を受けて、調査を実施した結果、当該課税期間の満了後に、不当廉売された貨物の輸入及び当該輸入の本邦の産業に与える実質的な損害等の事実が継続し、又は再発するおそれがあると認められたことから、当該課税期間を延長するものです。 （注）令和2年8月31日より当該課税期間の延長に関する調査を実施しており、当該調査期間が終了する日（本年8月13日）までの間、関税定率法第8条第29項の規定により、引き続き不当廉売関税が課されます。 3．今後の予定 今後、本年8月13日に政令が公布され、令和8年8月12日まで課税期間が延長されることとなります。 なお、調査の経緯等に関する詳細な内容については、こちらを御覧ください。']
172,2021年8月3日,令和2年度第3次補正予算「アジアDX促進事業」の採択結果をお知らせします,https://www.meti.go.jp//press/2021/08/20210803003/20210803003.html,[' 2021年8月3日  対外経済 令和2年度第3次補正予算に基づき措置された「アジアDX（デジタルトランスフォーメーション）促進事業」に関し、令和2年6月中旬までの公募受付案件についてASEAN地域を対象に17件、インド地域を対象に8件の事業を採択しました。 1．アジアで急速に進むDX（デジタルトランスフォーメーション） 経済発展に伴い様々な社会課題に直面するアジア新興国（ASEANやインド）では、デジタル技術を活用しながら、経済・社会面での課題を解決するビジネスが急速に拡大しています。また、新型コロナウイルスの感染拡大を受けて、対面でのコミュニケーションを極力減らす必要がある中で、ビジネスを起点としたDXの社会実装を進め、経済社会のデジタル化を加速化することが、アジア新興国にとって重要な政策課題となっています。 2．本事業の概要 日本企業が有する技術・ノウハウ等の強みを活かしながら、ASEAN各国やインドの企業との協働を通じ、現地の社会課題解決に貢献する実証事業を支援します。本事業により、DXの社会実装を進めるとともに、各国政府や産業界と連携した更なるDXの普及策の検討や、DXによる社会課題解決のポテンシャルを最大限活かすために必要な制度整備に関しても積極的に貢献していきます。 ASEAN地域 今般、2021年5月25日（火曜日）～6月15日（火曜日）、（独）日本貿易振興機構（ジェトロ）において公募を実施し、応募があった45件について審査を行った結果、医療・介護、交通・モビリティ、農水産業等の幅広い分野から17件が採択されました。（ジェトロ関連ページは こちら ） ※本事業は、令和２年度第3次補正予算において措置された経済産業省から日ASEAN経済産業協力委員会（AMEICC）への拠出金に基づき実施するものです。事業実施事務局としてジェトロが事業の公募・採択・事業実施支援等を行っています。 \xa0 参考：デジタルを核とした新たな日ASEAN協力 ・\xa0昨年8月に開催された日ASEAN経済大臣会合において、日本とASEAN各国の産学官から参加いただく「イノベーティブ＆サステナブル成長対話（DISG)※」を立ち上げました。デジタルをはじめ、様々なテーマに関して、日ASEAN協力による「イノベーション」を通じた更なる成長力の強化と「持続可能」な経済成長の実現の同時達成に向けた具体策などに関して、これまでに5回ウェビナーを開催しています。 ・\xa0ASEANに知見がある産学官の幅広い関係者のほか、前回の公募時に採択した事業者にも登壇いただいています。HPに採択事業者へのインタビュー記事も掲載しております。詳細は、「DISG」ウェブサイトをご覧下さい。（DISGのウェブサイトは こちら ） ※Dialogue for Innovative and Sustainable Growth インド地域 今般、2021年5月17日（月曜日）～6月16日（水曜日）、（独）日本貿易振興機構（ジェトロ）において公募を実施し、応募のあった17件について審査を行った結果、医療、農業・食品、教育、ドローン等の分野から8件が採択されました。（ジェトロ関連ページは こちら \xa0 参考：デジタル分野における日印協力 今年1月27日に開催されたシンポジウム「日本インドデジタル大動脈パートナーシップ」では、インドのデジタル人材の活用やADXの最新事例の紹介をはじめ、今後の日印協力に向けて、有識者による様々な期待や可能性が議論され、新しい連携事業も次々に生まれています。（日本インドデジタル大動脈パートナーシップのアーカイブは こちら ）                                                                    ']
173,2021年8月3日,日ASEAN間の知財協力を強化しました,https://www.meti.go.jp//press/2021/08/20210803001/20210803001.html,[' 2021年8月3日  対外経済 特許庁とASEAN各国の知財庁による第11回日ASEAN特許庁長官会合が、8月2日にテレビ電話会議形式で開催されました。本会合では、2021年度の日ASEAN間の知財協力アクションプランに合意しました。また、ERIAからASEAN各国におけるAI関連発明の特許審査運用に関する調査結果が報告されました。 1．背景 東南アジア諸国連合（ASEAN）は、ASEAN知的財産協力作業部会（AWGIPC）において策定された「ASEAN知財アクションプラン2016-2025」に基づき、ASEAN地域における知財環境の向上に向けた取組を進めています。 ASEAN諸国の取組を支援するため、特許庁は長年にわたり様々な協力を行っています。ASEAN諸国との協力をさらに深めることを目的として、第11回日ASEAN特許庁長官会合をテレビ電話会議形式で開催しました。 2．結果概要 (1) 2021年度における日ASEAN知財アクションプランの合意 2012年に締結した知財に関する協力覚書の内容を踏まえ、これまでの日ASEAN協力を継続しつつ、新たな協力を取り込み、以下の事項について合意しました。 先端技術分野における特許審査基準の整備や特許の翻訳の問題に関する知見の共有等を目的とした、第2回日ASEAN特許専門家会合の開催東アジア・ASEAN経済研究センター（ERIA）による、特許情報の活用の現状と課題に関する調査研究の実施ERIAによる、先端技術分野における各国特許審査運用に関する調査研究の実施国際出願制度（マドリッド・プロトコル／ハーグ協定）の加盟／運用協力の推進人材育成、審査業務管理に関する協力の推進知財の商業化、知財の普及啓発に関する協力の推進 (2) AI関連発明の特許審査運用に関する調査結果の報告 ERIAからASEAN各国におけるAI関連発明の特許審査運用に関する調査結果が報告されました。この調査では、JPOの審査ハンドブックに掲載されたAI関連発明の事例が、ASEAN各国の特許審査運用に基づいてどのように判断されるかについて分析しました。 本報告の内容は、今年の9月に開催される第2回日ASEAN特許専門家会合においても活用される予定で、この専門家会合での議論を通じ、ASEAN各国においてAI関連発明の特許審査実務に対する相互理解や調和が進むことが期待されます。 3．今後の取組 特許庁は、今後もトップレベルや専門家同士の会合の開催を通じて、ASEAN各国の知財庁との相互協力をさらに深化させ、ASEANにおける知財制度の整備およびその発展に向けた取組を積極的に進めてまいります。 そして、日本企業が、ASEANにおいて適切な知的財産権の保護を受けられるように取り組んでまいります。 第11回日ASEAN特許庁長官会合の様子']
174,2021年7月30日,「貿易保険の在り方に関する懇談会（第2期）」の報告書を取りまとめました,https://www.meti.go.jp//press/2021/07/20210730006/20210730006.html,[' 2021年7月30日  対外経済 本年6月から計3回開催した「貿易保険の在り方に関する懇談会（第2期）」での議論の成果として、報告書を取りまとめました。 1．開催経緯等 昨年実施した「貿易保険の在り方に関する懇談会」（2020年11月取りまとめ）から、国際情勢の変化や気候変動に関する諸外国の政策動向、コロナ対応の長期化など、対外取引をめぐる状況が一段と変化しています。これを踏まえ、貿易保険制度の充実を図り、我が国企業の対外取引を積極的に後押しすることが重要です。 また、今般、株式会社日本貿易保険（NEXI）において判明した法令違反事案を踏まえ、NEXIの適切な業務運営を確保する観点から、経済産業省としても、NEXIの監理について検討することも必要となっています。 こうした問題意識の下、有識者や業界関係者等との議論を通して、今後の貿易保険の在り方について検討するため、「貿易保険の在り方に関する懇談会（第2期）」を開催し、議論を進めてまいりました。 2．取りまとめ結果 「貿易保険の在り方に関する懇談会（第2期）」での議論を踏まえ、報告書の取りまとめを行いましたので、公表します。今後も国際情勢を含む様々な状況の変化に応じ更に検討を行ってまいります。 「貿易保険の在り方に関する懇談会（第2期）」報告書 関連リンク 貿易保険の在り方に関する懇談会「貿易保険の在り方に関する懇談会（第2期）」を開催します（6月4日付ニュースリリース）「貿易保険の在り方に関する懇談会（第2期）」第2回会合を開催します（6月16日付ニュースリリース）「貿易保険の在り方に関する懇談会（第2期）」第3回会合を開催します（7月15日付ニュースリリース）']
